OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu1692	Raut_S_2018_1	1.88522520163933	3.31526347251877	0.918194570895319	3.61063284145331	0.000305450806595476	0.0614971671469437	13548.3234369597	0.0139148228222576	100	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured
Otu2050	Raut_S_2018_1	2.24073730842644	3.23210243449111	1.01820618464328	3.17431035406984	0.00150193003171996	0.081546275802026	13548.3234369597	0.0165388530828379	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus
Otu1623	Raut_S_2018_1	2.8625822503957	3.16771251700394	1.1693074959262	2.70905003862548	0.00674761622434629	0.198322800776061	13548.3234369597	0.0211286825540835	100	Bacteria	Actinobacteria	unidentified	unidentified	unidentified	unidentified
Otu671	Raut_S_2018_1	5.95446195926521	3.13524141139083	0.987283304068988	3.1756248672182	0.00149514159091933	0.081546275802026	13548.3234369597	0.0439498066825118	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	unidentified
Otu4147	Raut_S_2018_1	2.23864685394303	3.0956928317292	1.17859508603759	2.62659573962492	0.00862437271478106	0.198322800776061	13548.3234369597	0.0165234234653421	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	unidentified
Otu526	Raut_S_2018_1	6.93969570213941	2.82746302476073	0.894707403508007	3.16020971065478	0.00157655619191282	0.081546275802026	13548.3234369597	0.0512218041917128	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	uncultured
Otu981	Raut_S_2018_1	10.7300349916296	2.7464291644265	0.868770936665964	3.1612811254556	0.00157076818168228	0.081546275802026	13548.3234369597	0.0791982494480328	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
Otu1173	Raut_S_2018_1	1.23126252001039	2.7087583206756	1.03232330331436	2.62394378968187	0.0086918128407316	0.198322800776061	13548.3234369597	0.00908793273012309	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	unidentified
Otu2443	Raut_S_2018_1	1.14291886377213	2.68183572332831	0.916430203376624	2.9263938633264	0.00342916492612587	NA	13548.3234369597	0.00843586934641863	100	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	unidentified
Otu2337	Raut_S_2018_1	0.958465496236797	2.59631164923769	0.938988098699504	2.76501017726804	0.00569210198750591	NA	13548.3234369597	0.00707442142709788	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	unidentified
Otu1067	Raut_S_2018_1	1.53127046485037	2.58412631728878	1.18458833757817	2.18145513957355	0.029149769076762	0.296557966366638	13548.3234369597	0.0113022874894844	100	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	unidentified
Otu2173	Raut_S_2018_1	0.961893044843959	2.45356472529237	1.01554444815766	2.41600919560288	0.0156916650553269	NA	13548.3234369597	0.00709972011902172	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	unidentified
Otu5243	Raut_S_2018_1	0.773094830409218	2.37746923055902	0.948773718329122	2.50583377746378	0.0122163035162036	NA	13548.3234369597	0.00570620294095006	100	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia
Otu2905	Raut_S_2018_1	1.50090557143406	2.27097857729249	0.842432162965193	2.69574059150247	0.00702323380302622	0.198322800776061	13548.3234369597	0.0110781646040395	100	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	11-24	Ambiguous_taxa	unidentified
Otu3858	Raut_S_2018_1	1.09319930497421	2.26045497928343	1.07266141525958	2.10733316881395	0.0350887101644798	NA	13548.3234369597	0.00806888992620283	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	uncultured
Otu1882	Raut_S_2018_1	1.65633673493953	2.24485081976899	0.908464252110574	2.4710392451367	0.0134721033159373	0.227076193165422	13548.3234369597	0.0122254000109052	100	Bacteria	WPS-2	metagenome	unidentified	unidentified	unidentified
Otu1367	Raut_S_2018_1	1.71845561601264	2.21315292309454	0.873951621091692	2.53235175687413	0.0113300267000846	0.224422336913594	13548.3234369597	0.0126838986684117	100	Bacteria	Chloroflexi	Gitt-GS-136	unidentified	unidentified	unidentified
Otu1215	Raut_S_2018_1	4.16563037420146	2.15068480417501	1.16916988294996	1.83949726685447	0.0658420795386348	0.4123120514798	13548.3234369597	0.0307464638970581	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
Otu727	Raut_S_2018_1	6.55039384608028	2.12246804874343	0.799966699710398	2.65319550115249	0.00797336747232949	0.198322800776061	13548.3234369597	0.0483483722289275	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unidentified
Otu472	Raut_S_2018_1	3.75041659124948	2.11919865003928	1.11303829026548	1.90397641174933	0.0569132563148857	0.385220050999506	13548.3234369597	0.0276817763371252	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unidentified
Otu2316	Raut_S_2018_1	1.73846368946592	2.1070522199591	0.98809758022827	2.13243333666734	0.0329712392938977	0.316666048496342	13548.3234369597	0.0128315779997059	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup	unidentified
Otu1586	Raut_S_2018_1	1.01258674921514	2.08757467067361	0.904351623049272	2.30836614594086	0.0209787802784856	NA	13548.3234369597	0.00747388969511026	100	Bacteria	Proteobacteria	Deltaproteobacteria	unidentified	unidentified	unidentified
Otu1829	Raut_S_2018_1	3.85575588146333	2.07177650873945	0.77622230496717	2.66905047108518	0.00760660190527299	0.198322800776061	13548.3234369597	0.0284592842753139	100	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	uncultured
Otu3484	Raut_S_2018_1	1.46869629617428	2.03198703635022	0.876099155985176	2.31935737235729	0.0203756669753728	0.276680109455063	13548.3234369597	0.0108404283600707	100	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	unidentified
Otu5513	Raut_S_2018_1	1.45187694326121	2.00199634023135	0.995557019139265	2.0109308675883	0.0443327593969558	0.355212792683683	13548.3234369597	0.0107162849338281	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	unidentified
Otu1761	Raut_S_2018_1	1.86576316838024	1.9848178401269	1.05300904487458	1.88490103649898	0.0594432001596066	0.391233307172921	13548.3234369597	0.013771173806572	100	Bacteria	Proteobacteria	Alphaproteobacteria	unidentified	unidentified	unidentified
Otu457	Raut_S_2018_1	7.3643506778828	1.98125933457819	0.695716446671672	2.84779717952134	0.00440229707304037	0.159120090882329	13548.3234369597	0.054356177073489	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	uncultured
Otu13041	Raut_S_2018_1	1.18591894280629	1.95686387853762	0.982006193255567	1.99272050622225	0.0462920606318253	0.362480244374752	13548.3234369597	0.0087532523734348	100	Bacteria	Rokubacteria	NC10	Rokubacteriales	unidentified	unidentified
Otu2380	Raut_S_2018_1	1.4174089182238	1.95287751391111	0.818297069531405	2.38651412381254	0.0170089540158345	0.255134310237517	13548.3234369597	0.0104618768869742	100	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	unidentified
Otu576	Raut_S_2018_1	2.3150925993156	1.95003316780202	0.924942025584161	2.10827610148911	0.0350071139009631	0.316666048496342	13548.3234369597	0.017087668522882	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
Otu1252	Raut_S_2018_1	7.39477169629246	1.93269102159619	0.727466101551147	2.65674375407348	0.00788993892164453	0.198322800776061	13548.3234369597	0.0545807142167836	100	Bacteria	Actinobacteria	Actinobacteria	unidentified	unidentified	unidentified
Otu3341	Raut_S_2018_1	1.32830339127092	1.93219468660135	0.99942078148079	1.93331449816214	0.0531974668746804	0.381248512601876	13548.3234369597	0.00980419014538233	100	Bacteria	unidentified	unidentified	unidentified	unidentified	unidentified
Otu185	Raut_S_2018_1	5.52168675353036	1.91146257571704	0.902639222336223	2.11763739976839	0.0342057882277007	0.316666048496342	13548.3234369597	0.0407554984882282	100	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
Otu1547	Raut_S_2018_1	2.67127247583097	1.85153055164587	0.810561955177464	2.28425543515732	0.0223565233327943	0.277124720495411	13548.3234369597	0.0197166275831869	100	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	unidentified
Otu2434	Raut_S_2018_1	1.17501067420999	1.84813193893493	0.742389085007397	2.48943845788966	0.0127945067416562	0.227076193165422	13548.3234369597	0.00867273858405665	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu3613	Raut_S_2018_1	0.86736013926925	1.83449050656574	0.851382550097185	2.15471941062961	0.031183797911584	NA	13548.3234369597	0.00640197396604146	100	Bacteria	Actinobacteria	unidentified	unidentified	unidentified	unidentified
Otu1925	Raut_S_2018_1	1.13543522429441	1.82479302668169	0.722760895318294	2.52475339839474	0.0115779501593861	NA	13548.3234369597	0.0083806327002569	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu809	Raut_S_2018_1	3.05645803024964	1.80845295844211	0.655852535089699	2.7574078953507	0.00582616241659417	0.178946417081107	13548.3234369597	0.0225596771768207	100	Bacteria	Rokubacteria	NC10	Rokubacteriales	unculturedbacterium	unidentified
Otu1357	Raut_S_2018_1	1.37952033532878	1.79501190102443	1.10338298292734	1.62682579738738	0.103774101009944	0.485979440616802	13548.3234369597	0.0101822217468286	100	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	unidentified
Otu2673	Raut_S_2018_1	0.746760997875414	1.78267428851253	0.819088330713261	2.17641275265169	0.029524411072344	NA	13548.3234369597	0.00551183326372516	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2686	Raut_S_2018_1	1.85041895447559	1.75597767175271	1.02858790661032	1.70717316475115	0.0877898712798783	0.462240546738951	13548.3234369597	0.0136579183622652	100	Bacteria	unidentified	unidentified	unidentified	unidentified	unidentified
Otu443	Raut_S_2018_1	8.21646516733054	1.72596434450217	0.713525868791208	2.41892329345556	0.0155665223903847	0.248669065542198	13548.3234369597	0.0606456230954461	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
Otu11378	Raut_S_2018_1	1.13213329933596	1.70783720387719	1.07040884118286	1.59549990449438	0.11060049133958	NA	13548.3234369597	0.00835626123485885	100	Bacteria	Actinobacteria	MB-A2-108	unidentified	unidentified	unidentified
Otu2638	Raut_S_2018_1	1.96033449279176	1.67026085253943	0.76538175418502	2.18225851793126	0.0290904586618729	0.296557966366638	13548.3234369597	0.0144692035284896	100	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu1066	Raut_S_2018_1	1.24697409980692	1.65529229308	0.955979395096944	1.73151461377694	0.0833600207121842	0.453454034956544	13548.3234369597	0.00920389969732485	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	unidentified
Otu5471	Raut_S_2018_1	1.05330103598035	1.63444257886809	1.17705205788533	1.38858988259576	0.164957495643979	NA	13548.3234369597	0.00777440131896292	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
Otu239	Raut_S_2018_1	23.9383887301746	1.6231848966596	0.570531140594606	2.84504171843788	0.00444056067578592	0.159120090882329	13548.3234369597	0.176688937502562	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
Otu416	Raut_S_2018_1	2.57394667778283	1.60304785436486	0.694239305398572	2.30907101038384	0.0209396411182914	0.277124720495411	13548.3234369597	0.0189982671269947	100	Bacteria	Proteobacteria	Alphaproteobacteria	unidentified	unidentified	unidentified
Otu12045	Raut_S_2018_1	5.02768039674723	1.58888556384899	0.48076770452068	3.30489246450755	0.000950128471933422	0.081546275802026	13548.3234369597	0.0371092439602658	100	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unculturedbacterium
Otu1142	Raut_S_2018_1	1.69976411619362	1.57747654096865	0.674410456052666	2.33904520134762	0.0193330942601083	0.271083604299344	13548.3234369597	0.0125459369500781	100	Bacteria	Actinobacteria	Thermoleophilia	uncultured	unculturedbacterium	unidentified
Otu3434	Raut_S_2018_1	1.58648073560106	1.55985455534372	0.901440682044278	1.73040177397619	0.0835585171237418	0.453454034956544	13548.3234369597	0.0117097937835847	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu1613	Raut_S_2018_1	0.911579076769331	1.55645744017314	0.779608623181917	1.99646001069174	0.0458838743595043	NA	13548.3234369597	0.00672835337162497	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2696	Raut_S_2018_1	1.85052332643598	1.54961434333211	1.03185116620341	1.50178087120235	0.133153710068174	0.545380002128155	13548.3234369597	0.0136586887303544	100	Bacteria	Proteobacteria	Gammaproteobacteria	unidentified	unidentified	unidentified
Otu2863	Raut_S_2018_1	1.03773010963307	1.54710087610021	0.830811726556795	1.86215580094421	0.0625811324683037	NA	13548.3234369597	0.00765947251305025	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2082	Raut_S_2018_1	1.36692124725835	1.54503818371062	1.00635108709116	1.53528743947256	0.124713238084246	0.529210780028546	13548.3234369597	0.0100892280407878	100	Bacteria	Patescibacteria	Parcubacteria	unculturedbacterium	unidentified	unidentified
Otu3638	Raut_S_2018_1	1.0000834436316	1.5403555486356	0.966554913018131	1.59365549529487	0.11101321742176	NA	13548.3234369597	0.00738160295836597	100	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	uncultured
Otu397	Raut_S_2018_1	8.35399858238586	1.53673974913187	0.841538787904637	1.82610685475143	0.0678341678903318	0.420702291242923	13548.3234369597	0.0616607554525622	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia
Otu720	Raut_S_2018_1	10.4462599267723	1.52507094459566	0.860096794550645	1.77313873770734	0.0762057203889844	0.440831297317444	13548.3234369597	0.0771037093658026	100	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	unidentified
Otu3404	Raut_S_2018_1	0.8803764639632	1.51917766324771	0.924323167030967	1.64355683967923	0.100267775380793	NA	13548.3234369597	0.0064980472902023	100	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	uncultured
Otu2980	Raut_S_2018_1	1.93240653217621	1.50777302277109	0.788148321329485	1.91305745627639	0.0557406973556128	0.384975557814753	13548.3234369597	0.0142630676125183	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Longispora
Otu2604	Raut_S_2018_1	0.95953603908866	1.48299766465296	0.716485295394234	2.06982288985703	0.038468933022852	NA	13548.3234369597	0.00708232309003679	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	unidentified
Otu423	Raut_S_2018_1	17.2937058746847	1.45886697405797	0.418863887838705	3.48291417907993	0.000495987337204549	0.071091518332652	13548.3234369597	0.127644619315093	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
Otu1881	Raut_S_2018_1	0.836771901432006	1.44861121399409	1.01687773973388	1.42456773060368	0.154282193527266	NA	13548.3234369597	0.00617620257831536	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	unculturedbacterium
Otu7498	Raut_S_2018_1	0.388672966975448	1.4443277937494	0.888506064232896	1.6255688642895	0.104041403211592	NA	13548.3234369597	0.00286879014059521	100	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured
Otu2476	Raut_S_2018_1	0.96943128101471	1.43657926546731	0.801071500944626	1.79332214886348	0.0729214278174527	NA	13548.3234369597	0.00715535974266834	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu8815	Raut_S_2018_1	1.94640513838219	1.43519978560004	0.978644551831265	1.46651793331343	0.142507239251195	0.555390751160245	13548.3234369597	0.0143663911438106	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	uncultured
Otu1603	Raut_S_2018_1	0.930479167608609	1.43387425329488	1.08553612030992	1.32089041209012	0.186537907143625	NA	13548.3234369597	0.00686785469758032	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu11579	Raut_S_2018_1	1.52832164468706	1.42981879184729	0.863241316532859	1.65633730043187	0.0976535307308006	0.478984998641569	13548.3234369597	0.0112805222860108	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured
Otu2589	Raut_S_2018_1	1.58042804457216	1.42648407974019	0.636829071924818	2.23997952139439	0.0250922523843425	0.283401383660215	13548.3234369597	0.0116651189494102	100	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured
Otu455	Raut_S_2018_1	2.2390065138324	1.42228174699277	0.990883133646561	1.43536780342462	0.151182315717288	0.573288405134348	13548.3234369597	0.0165260781103322	100	Bacteria	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	unidentified	unidentified
