OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu3015	Leff_W_2015_3	2.99523261748762	4.54209859756009	1.25810738310193	3.61026304953501	0.000305886630065372	0.188120277490204	19549.4637991303	0.0153213031736496	100	Bacteria	Bacteroidetes	unidentified	unidentified	unidentified	unidentified
Otu302	Leff_W_2015_3	13.9829028136662	4.38783510259831	1.77272127930083	2.47519740064772	0.0133162551743265	0.655159754576866	19549.4637991303	0.0715257613064981	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	CandidatusUdaeobacter
Otu335	Leff_W_2015_3	5.86748545530228	3.67810702233437	2.2501563030212	1.63460067969319	NA	NA	19549.4637991303	0.0300135365122563	100	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured
Otu886	Leff_W_2015_3	1.67788463221014	3.60248155850339	1.45392109180198	2.47776965257344	0.0132206466709486	0.655159754576866	19549.4637991303	0.00858276548886618	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unculturedbacterium
Otu2301	Leff_W_2015_3	9.7410823990301	3.4723792065928	0.71200714610692	4.87688814020887	1.07772509615115e-06	0.00132560186826591	19549.4637991303	0.0498278750717627	100	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Ambiguous_taxa
Otu2635	Leff_W_2015_3	2.52695775761396	3.22180015998696	1.21738691136181	2.64648825276342	0.00813323300130804	0.63505457032106	19549.4637991303	0.0129259696510263	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula
Otu2828	Leff_W_2015_3	2.46945264246225	3.12052701703957	1.35589639115267	2.3014494598564	0.0213662389923736	0.707628775074163	19549.4637991303	0.0126318177717596	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured
Otu6395	Leff_W_2015_3	1.16608141085026	3.05025573885517	1.50130409096026	2.03173744561249	0.0421802429274731	0.797029623795349	19549.4637991303	0.00596477439397667	100	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter
Otu1423	Leff_W_2015_3	2.91756084906857	2.94753940365763	1.09039544762702	2.70318388624259	0.00686787398358567	0.63505457032106	19549.4637991303	0.0149239942284165	100	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	unculturedproteobacterium	unidentified
Otu12931	Leff_W_2015_3	3.0420665734086	2.93986104805329	1.2293091001806	2.39147424160562	0.0167808614268871	0.670523878593845	19549.4637991303	0.0155608696211092	100	Bacteria	Acidobacteria	Subgroup6	unidentified	unidentified	unidentified
Otu3421	Leff_W_2015_3	1.98501202970679	2.93828084350115	1.30327947439094	2.25452859592857	0.0241629337830202	0.707628775074163	19549.4637991303	0.01015379270809	100	Bacteria	FCPU426	unidentified	unidentified	unidentified	unidentified
Otu3610	Leff_W_2015_3	1.13419401920026	2.92821109794433	1.51656410136975	1.93081920856468	0.0535054140519858	0.797029623795349	19549.4637991303	0.00580166305763699	100	Bacteria	Acidobacteria	Subgroup6	unidentified	unidentified	unidentified
Otu8985	Leff_W_2015_3	1.4881005462927	2.9234520639592	1.42253636752196	2.05509829534399	0.0398695115495935	0.797029623795349	19549.4637991303	0.00761197627506745	100	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Psychrobacillus
