OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu1101	DeAngelis_M_2015_3	5.87933868811966	6.06616600034624	2.09855805706203	2.89063530071636	NA	NA	13661.1724701925	0.0430368528100197	100	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured
Otu514	DeAngelis_M_2015_3	4.27002060805356	5.61078677016152	1.85574912847058	3.02346189152499	0.00249900500802601	0.451417183768937	13661.1724701925	0.031256618839784	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	Ambiguous_taxa
Otu657	DeAngelis_M_2015_3	6.10400060568562	5.36560243157227	1.80983685112787	2.96468846251444	0.00302989592085931	0.451417183768937	13661.1724701925	0.0446813816237519	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
Otu1484	DeAngelis_M_2015_3	3.37629453696315	5.26742813852196	2.44287679751295	2.15623978412855	NA	NA	13661.1724701925	0.0247145297691684	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	unidentified
Otu28	DeAngelis_M_2015_3	2.24494066577999	4.68826078373254	2.05402840797975	2.28247124797252	0.0224615330996298	0.86922024961416	13661.1724701925	0.016433001418277	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Ambiguous_taxa
Otu4653	DeAngelis_M_2015_3	1.83183211501669	4.4048575003882	1.98899989594605	2.21460921610208	0.0267868988953953	0.86922024961416	13661.1724701925	0.0134090402490239	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	unidentified
Otu311	DeAngelis_M_2015_3	1.77199959176331	4.25674555905823	2.02916128431519	2.09778571667102	0.0359240788283081	0.954290914516082	13661.1724701925	0.0129710652261339	100	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	uncultured
Otu1073	DeAngelis_M_2015_3	5.49373033657495	4.1945425635922	2.19430614301291	1.911557590516	NA	NA	13661.1724701925	0.040214193536915	100	Bacteria	Proteobacteria	Gammaproteobacteria	unidentified	unidentified	unidentified
Otu2672	DeAngelis_M_2015_3	7.14245272468565	4.10089804400688	1.46217358786978	2.80465881618162	0.00503698661641502	0.579813126067329	13661.1724701925	0.052282867669447	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus
Otu1758	DeAngelis_M_2015_3	1.47407382915879	4.09259442347811	2.03458188821778	2.01151619759236	0.0442709611844936	0.955514912231987	13661.1724701925	0.0107902439001857	100	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured
