OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu337	Raut_S_2018_2	4.89764945212222	4.74845488461499	0.894300224838798	5.30968767839784	1.0981325188037e-07	9.07057460531856e-05	15158.4768880766	0.032309640924245	100	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	unidentified
Otu75	Raut_S_2018_2	44.1620004514532	4.42191191672857	0.62450391479808	7.08067925908566	1.43449570430972e-12	2.36978690351966e-09	15158.4768880766	0.291335341786155	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured
Otu524	Raut_S_2018_2	5.57221346481469	4.31977961654237	0.963484176206939	4.4834982485634	7.34292056564095e-06	0.00115897286931669	15158.4768880766	0.0367597187102466	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured
Otu631	Raut_S_2018_2	6.63178409514616	4.18518937039868	0.842596607230359	4.96701426813896	6.79915874295751e-07	0.000224644204867316	15158.4768880766	0.0437496731638165	100	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	uncultured
Otu1455	Raut_S_2018_2	14.6545654548177	4.03054174730812	0.974413720652375	4.1363762248849	3.52833532146674e-05	0.00271380505555614	15158.4768880766	0.0966757119664494	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
Otu1100	Raut_S_2018_2	1.97157212779749	3.5162797398746	0.890611336374274	3.94816413879208	7.87528037726666e-05	0.00507262516771711	15158.4768880766	0.013006399932887	100	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured
Otu784	Raut_S_2018_2	3.70347485864769	3.49053187866705	0.917416112290764	3.8047422885906	0.000141951905335108	0.00787696978820865	15158.4768880766	0.0244317083173494	100	Bacteria	Proteobacteria	Alphaproteobacteria	unidentified	unidentified	unidentified
Otu803	Raut_S_2018_2	3.8254565090689	3.48239812310249	0.998605160241825	3.48726229519901	0.000487992504897002	0.0175252960454315	15158.4768880766	0.0252364174667043	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	uncultured
Otu7480	Raut_S_2018_2	1.69621441749231	3.34857078470295	0.84883683621791	3.94489334325179	7.98355050609231e-05	0.00507262516771711	15158.4768880766	0.0111898736925642	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	RhizobialesIncertaeSedis	Bauldia
Otu1858	Raut_S_2018_2	10.6969624244413	3.26262613122621	0.635984920659039	5.13003693207902	2.89685337769692e-07	0.000159520059331844	15158.4768880766	0.0705675280136839	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4lineage
Otu1083	Raut_S_2018_2	2.16137506843725	3.25070039823251	0.888424884276365	3.65894793782173	0.000253252777200307	0.0116214885537474	15158.4768880766	0.0142585240218782	100	Bacteria	Acidobacteria	Subgroup6	Ambiguous_taxa	unidentified	unidentified
Otu566	Raut_S_2018_2	3.56402338670022	3.23879790444694	0.845855068983242	3.82902227959706	0.000128653360836242	0.00759054828933825	15158.4768880766	0.0235117512993909	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unidentified
Otu1093	Raut_S_2018_2	3.4504468151744	3.13434543579205	0.700743591199338	4.47288491133761	7.71713169641861e-06	0.00115897286931669	15158.4768880766	0.0227624901937771	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4lineage
Otu325	Raut_S_2018_2	9.39105347243015	3.09617584876961	0.713668703218338	4.33839376002785	1.435278365205e-05	0.00169362847094191	15158.4768880766	0.0619524873228985	100	Bacteria	Chloroflexi	KD4-96	Ambiguous_taxa	unidentified	unidentified
Otu582	Raut_S_2018_2	7.09647681136381	3.04174902862255	1.0902559702334	2.78994026326808	0.00527177672806001	0.0654810162011664	15158.4768880766	0.0468152365423058	100	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	unidentified
Otu569	Raut_S_2018_2	7.22119173184528	3.02501236876842	1.30969119170237	2.30971421960655	0.0209039810455064	0.146950539094368	15158.4768880766	0.0476379769891351	100	Bacteria	Planctomycetes	OM190	unidentified	unidentified	unidentified
Otu564	Raut_S_2018_2	6.5642337547156	2.97217539406759	1.02865833704797	2.889370830938	0.00386013558988968	0.0559933693534	15158.4768880766	0.0433040456714943	100	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	uncultured	unculturedbacterium
Otu390	Raut_S_2018_2	8.77114815888164	2.97038253171831	0.937482624138951	3.16846675899354	0.00153245272131473	0.0324565627642555	15158.4768880766	0.0578629912730934	100	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea
Otu2030	Raut_S_2018_2	2.55805473830604	2.9538584151578	0.869693237301738	3.39643714411564	0.000682692348476936	0.021279391692149	15158.4768880766	0.016875407451511	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured
Otu12255	Raut_S_2018_2	2.42596317446269	2.84984295938946	0.651613541632684	4.37351708844001	1.22260669785987e-05	0.0015967544693158	15158.4768880766	0.01600400351813	100	Bacteria	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	unidentified	unidentified
Otu8024	Raut_S_2018_2	2.15623894141048	2.84035192080542	0.767426912658611	3.70113671276595	0.000214635788807268	0.0107116141387132	15158.4768880766	0.0142246411518201	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured
Otu1625	Raut_S_2018_2	2.13937124463798	2.80452333046159	0.781645764453394	3.58797227337732	0.000333259719259628	0.0137675220729409	15158.4768880766	0.0141133654814671	100	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j	unidentified	unidentified
Otu1165	Raut_S_2018_2	0.893899896659076	2.66595036369221	0.752113190430371	3.54461322791947	0.000393189584565398	0.0154654569929057	15158.4768880766	0.00589702978247242	100	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured
