OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu715	Leff_W_2015_1	28.7941710584305	6.43382923962568	2.38657924298929	2.69583725682917	NA	NA	28914.0597359912	0.099585362005006	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	unidentified
Otu2220	Leff_W_2015_1	2.10940270158901	3.9704380414087	1.3303787798574	2.98444180072856	0.00284096241089343	0.881783068353785	28914.0597359912	0.00729542209170751	100	Bacteria	unidentified	unidentified	unidentified	unidentified	unidentified
Otu243	Leff_W_2015_1	65.1964609362463	3.2309925080751	0.591829526023984	5.45932969884332	4.7793551924297e-08	9.86936847236734e-05	28914.0597359912	0.225483593558092	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	unidentified
Otu2727	Leff_W_2015_1	2.25196003737066	3.00263495426683	1.25618907195868	2.39027310561225	0.0168358482467912	0.999892659873734	28914.0597359912	0.00778846020909162	100	Bacteria	Acidobacteria	Subgroup17	unidentified	unidentified	unidentified
Otu4778	Leff_W_2015_1	1.19774855233311	2.95894463547692	1.47594416003607	2.00478088236387	0.0449864772072927	0.999892659873734	28914.0597359912	0.00414244337623124	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu14332	Leff_W_2015_1	2.43044956251442	2.8508751113186	1.29717063777048	2.19776414012775	0.0279659181199753	0.999892659873734	28914.0597359912	0.00840577070361751	100	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	Ambiguous_taxa	unidentified
Otu5537	Leff_W_2015_1	1.49082185539013	2.83995075784953	1.60752669859611	1.76665853222203	0.0772854320340819	0.999892659873734	28914.0597359912	0.00515604473741337	100	Bacteria	Chloroflexi	Anaerolineae	SBR1031	unidentified	unidentified
Otu8600	Leff_W_2015_1	3.2307226589555	2.82810406383178	1.27947985524539	2.21035450635476	0.0270805685219688	0.999892659873734	28914.0597359912	0.0111735352574305	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Herminiimonas
Otu2905	Leff_W_2015_1	0.990321701224401	2.63469396856862	1.54983538570403	1.69998310328409	0.0891341038038178	0.999892659873734	28914.0597359912	0.00342505241486958	100	Bacteria	Chloroflexi	unidentified	unidentified	unidentified	unidentified
Otu3110	Leff_W_2015_1	0.934626262736663	2.60352171355596	1.65937924251322	1.56897329245411	0.1166541622845	0.999892659873734	28914.0597359912	0.00323242834548506	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured
