OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu100	Leff_W_2015_6	146.770460957107	5.48424270360724	3.04180399579424	1.80295729481257	NA	NA	13977.5757613933	1.05004232109042	100	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unidentified	unidentified
Otu137	Leff_W_2015_6	26.4490113811244	5.04669784705401	1.4836696467634	3.40149699635852	0.00067017865036431	0.843084742158302	13977.5757613933	0.189224596830144	100	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Bromustectorum	unidentified
Otu4047	Leff_W_2015_6	21.0354187233475	4.16227283070666	1.68490622140063	2.47032907697773	0.0134988810420936	0.997618174604632	13977.5757613933	0.150494041902804	100	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	RB41
Otu2149	Leff_W_2015_6	4.01278384186433	3.97238934980634	1.61221600950095	2.46393121417766	NA	NA	13977.5757613933	0.0287087253924806	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	unidentified
Otu823	Leff_W_2015_6	12.6743475606678	3.96166589690388	1.70977858414478	2.31706370265801	NA	NA	13977.5757613933	0.090676293064173	100	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unculturedAcidobacteriabacterium	unidentified
Otu6195	Leff_W_2015_6	3.34836686357771	3.65333859560564	1.45508848525126	2.51073294348473	0.0120480803445052	0.997618174604632	13977.5757613933	0.023955276084613	100	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	CandidatusSolibacter
Otu1209	Leff_W_2015_6	6.6101484772602	3.4438102500118	1.49581952659882	2.30228994124867	0.0213188266999726	0.997618174604632	13977.5757613933	0.0472910938928174	100	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup10
Otu17	Leff_W_2015_6	33.0050799771751	3.20678666001701	1.65644542460368	1.93594465135141	NA	NA	13977.5757613933	0.236128786139987	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	unidentified
Otu2666	Leff_W_2015_6	3.36346237831703	2.91389916702567	1.64187943142483	1.77473394894592	0.0759418269861865	0.997618174604632	13977.5757613933	0.0240632741738168	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu10765	Leff_W_2015_6	1.12350874428132	2.90895050798555	1.43612842415313	2.02555040277886	0.0428108784327061	0.997618174604632	13977.5757613933	0.0080379370747859	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga
Otu384	Leff_W_2015_6	12.8359959467366	2.90465073888946	1.20008763841201	2.42036551824913	0.0155049131578243	0.997618174604632	13977.5757613933	0.0918327767694179	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
Otu612	Leff_W_2015_6	2.9723605345272	2.86532941099123	1.4308158165538	2.00258438426585	0.0452219173719711	0.997618174604632	13977.5757613933	0.021265207824786	100	Bacteria	Chloroflexi	Ktedonobacteria	C0119	unculturedChloroflexibacterium	unidentified
Otu3040	Leff_W_2015_6	1.11626966248029	2.83849606927273	1.35272826620513	2.09834904776234	0.0358743227386399	0.997618174604632	13977.5757613933	0.00798614639287789	100	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Bryobacter
Otu1083	Leff_W_2015_6	25.732599090476	2.74041293709841	2.61958768477276	1.04612376712106	0.295503893346506	0.997618174604632	13977.5757613933	0.18409915660447	100	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	RB41
Otu1802	Leff_W_2015_6	6.4243760679568	2.70991314084325	1.6607085433419	1.63178129703	0.102725566678036	0.997618174604632	13977.5757613933	0.0459620192916515	100	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
Otu3642	Leff_W_2015_6	2.59412613381129	2.70517902965955	1.39695698730289	1.93647983026482	0.0528089605172905	0.997618174604632	13977.5757613933	0.0185591992352235	100	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	Ambiguous_taxa
Otu3514	Leff_W_2015_6	2.58233406566502	2.69455156999274	1.60124358666065	1.6827867992353	0.0924163714116742	0.997618174604632	13977.5757613933	0.0184748350482746	100	Bacteria	Proteobacteria	Deltaproteobacteria	DeltaproteobacteriaIncertaeSedis	UnknownFamily	Deferrisoma
Otu782	Leff_W_2015_6	1.98090711263024	2.57817225215511	1.4839763212928	1.73734055938917	0.082327076395662	0.997618174604632	13977.5757613933	0.0141720363133469	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unidentified
Otu7207	Leff_W_2015_6	1.36478553610011	2.5066337556317	1.39040546437816	1.80280775633513	0.0714184116327415	0.997618174604632	13977.5757613933	0.00976410759203118	100	Bacteria	Chloroflexi	TK10	metagenome	unidentified	unidentified
Otu238	Leff_W_2015_6	8.63639331099087	2.49885227496038	1.43324714155468	1.74349015079829	0.0812480332388549	0.997618174604632	13977.5757613933	0.0617874906093871	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	UTBCD1
Otu4519	Leff_W_2015_6	1.59138988719345	2.49494690525956	1.34898739403327	1.84949608594936	0.0643862124580139	0.997618174604632	13977.5757613933	0.0113853068254435	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	FFCH9454	unculturedbacterium
Otu4393	Leff_W_2015_6	1.80486378726288	2.49160478621911	1.48085677468407	1.6825427204131	0.0924636482036826	0.997618174604632	13977.5757613933	0.0129125666572883	100	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	AKAU3564sedimentgroup	unculturedbacterium
Otu10929	Leff_W_2015_6	1.68891337914617	2.4052924551503	1.38837677558047	1.73244935917678	0.0831935861666874	0.997618174604632	13977.5757613933	0.0120830207467808	100	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto8
Otu84	Leff_W_2015_6	28.0042184726683	2.3960805606642	0.953201603126503	2.51371855943701	NA	NA	13977.5757613933	0.200351040485984	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
