OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu2223	Waghmode_R_2018	1.84164861220509	4.14213446193176	1.03485686352478	4.00261582826385	6.264598090608e-05	0.00604384558646277	16106.630837336	0.0114341020838204	100	Bacteria	Actinobacteria	Acidimicrobiia	unidentified	unidentified	unidentified
Otu911	Waghmode_R_2018	11.3842867583947	3.72698219748308	0.837142175240236	4.45203014220797	8.50622217407831e-06	0.00143613384372355	16106.630837336	0.0706807455473885	100	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	unidentified	unidentified
Otu938	Waghmode_R_2018	4.95343434962297	3.67865159090069	1.18412169360908	3.10664994210903	0.00189220320456928	0.0599000576946463	16106.630837336	0.0307540068413355	100	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	metagenome	unidentified
Otu592	Waghmode_R_2018	12.467313139782	3.63111674350237	0.765680099758025	4.74234180129521	2.11261789875101e-06	0.000428016386286954	16106.630837336	0.0774048481379617	100	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	unidentified	unidentified
Otu1765	Waghmode_R_2018	1.01008714243893	3.30614171200901	1.13980715334809	2.90061498762969	0.0037243116585298	0.0877378537230393	16106.630837336	0.00627125034800884	100	Bacteria	Bacteroidetes	Ignavibacteria	SJA-28	Ambiguous_taxa	unidentified
Otu5956	Waghmode_R_2018	2.97270095125145	3.02470615277988	0.956664967617039	3.1617193637958	0.00156840636822271	0.0520916606888394	16106.630837336	0.0184563797436803	100	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Thermomonosporaceae	unidentified
Otu3750	Waghmode_R_2018	1.08776291278719	2.72210819674159	1.22625634883608	2.21985247972443	0.0264287831558821	0.280338820281765	16106.630837336	0.00675350992875368	100	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	unculturedbacterium
Otu241	Waghmode_R_2018	32.6867288252248	2.69090230033383	0.613145469839778	4.3886849576447	1.14038125748277e-05	0.0015814325980451	16106.630837336	0.202939579079787	100	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	unidentified	unidentified
Otu2603	Waghmode_R_2018	0.976101691448159	2.67077935719885	1.10158966782224	2.42447749394634	0.0153304335285198	0.221853273777008	16106.630837336	0.00606024749251411	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unidentified
Otu4729	Waghmode_R_2018	0.629409938926703	2.63738762279823	1.20156672969237	2.19495726506464	0.0281666633920101	NA	16106.630837336	0.00390776907525377	100	Bacteria	Bacteroidetes	Bacteroidia	unidentified	unidentified	unidentified
