OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu1284	Xia_W_2017	1.85540055401133	4.48860218781678	2.26829777986789	1.97884167927819	0.0478338342179898	0.995197032322349	2209.16982183324	0.0839863253460367	100	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinophytocola
Otu486	Xia_W_2017	1.33946918920193	4.00843378829083	2.31566116734735	1.73101049705065	0.0834498922678455	0.995197032322349	2209.16982183324	0.0606322418477724	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata
Otu6716	Xia_W_2017	1.2684640557831	3.91458202649679	2.35875619686988	1.65959586314665	0.0969957811253753	0.995197032322349	2209.16982183324	0.0574181325150677	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia
Otu3945	Xia_W_2017	1.02461240208189	3.61716513199657	2.67731002251518	1.35104455650543	0.176681160170654	0.995197032322349	2209.16982183324	0.0463799745929734	100	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia
Otu5030	Xia_W_2017	1.02176092689665	3.61513836883102	2.72152323468761	1.32835109498743	0.184062147493278	0.995197032322349	2209.16982183324	0.0462509000801376	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3termitegroup	metagenome
Otu1482	Xia_W_2017	3.37737692281243	3.38196813911454	1.69886708848676	1.99071967550268	0.0465117143757375	0.995197032322349	2209.16982183324	0.152879913958347	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter
Otu2830	Xia_W_2017	0.864332533336627	3.36947609533883	2.63992452319355	1.276353193334	0.201830694327575	0.995197032322349	2209.16982183324	0.0391247664527381	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3termitegroup	metagenome
Otu6018	Xia_W_2017	0.816674123225938	3.29871337349356	2.93789468974815	1.12281539055995	0.261515907492742	0.995197032322349	2209.16982183324	0.0369674669260254	100	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
Otu7742	Xia_W_2017	0.810632038330987	3.28927870722171	2.71383983140098	1.21203862850066	0.225497594296992	0.995197032322349	2209.16982183324	0.0366939666801305	100	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured
Otu5249	Xia_W_2017	1.59866478179737	3.15726084113625	2.19761243440579	1.43667772884163	0.150809586009908	0.995197032322349	2209.16982183324	0.0723649565550713	100	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium
Otu9942	Xia_W_2017	0.721839784751755	3.10288453976482	3.07866794921903	1.00786593128757	0.313518828947827	0.995197032322349	2209.16982183324	0.0326747078299643	100	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
Otu2218	Xia_W_2017	0.69801057969641	3.05892230989159	2.87059850130599	1.06560437083066	0.286602522557636	0.995197032322349	2209.16982183324	0.0315960580666079	100	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unculturedbacterium
Otu4941	Xia_W_2017	0.683074934721263	3.03207042017864	3.11887664846006	0.972167469872757	0.3309672410471	0.995197032322349	2209.16982183324	0.0309199830619823	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	Ambiguous_taxa
Otu5809	Xia_W_2017	1.42889816077813	2.99057984762188	2.14559415608868	1.3938236358145	0.16337086885709	0.995197032322349	2209.16982183324	0.0646803222937555	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	unidentified	unidentified
Otu1587	Xia_W_2017	0.659245729665918	2.98792411220565	2.92515493117069	1.02145841246427	0.307037302805634	0.995197032322349	2209.16982183324	0.0298413332986259	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter
Otu1171	Xia_W_2017	0.620480879635426	2.91061676015774	3.24758995063368	0.896238997041423	0.370125132045027	0.995197032322349	2209.16982183324	0.0280866085306439	100	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	CandidatusAlysiosphaera
Otu3545	Xia_W_2017	0.620480879635426	2.91061676015774	3.24758995063368	0.896238997041423	0.370125132045027	0.995197032322349	2209.16982183324	0.0280866085306439	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
Otu6828	Xia_W_2017	0.620480879635426	2.91061676015774	3.24758995063368	0.896238997041423	0.370125132045027	0.995197032322349	2209.16982183324	0.0280866085306439	100	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	Granulicella
Otu2399	Xia_W_2017	6.52094080351386	2.90829386216472	1.09313982019954	2.66049576497345	0.00780257084945599	0.995197032322349	2209.16982183324	0.295176076509255	100	Bacteria	unidentified	unidentified	unidentified	unidentified	unidentified
Otu4942	Xia_W_2017	2.29101593692647	2.73315686063146	1.76193550889318	1.55122412076727	0.120847983617792	0.995197032322349	2209.16982183324	0.103704835829475	100	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
Otu9592	Xia_W_2017	0.546624271031341	2.70036683900743	3.42258137101755	0.788985431252026	0.430120521560489	0.995197032322349	2209.16982183324	0.0247434246851034	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1664	Xia_W_2017	1.1823145241043	2.67169033602735	2.27423478555812	1.17476451991376	0.240088938470424	0.995197032322349	2209.16982183324	0.0535184987781146	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter
Otu1226	Xia_W_2017	1.20105782599305	2.6715992487672	2.26395851280823	1.18005662809313	0.237977693184398	0.995197032322349	2209.16982183324	0.0543669306960011	100	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus
Otu3343	Xia_W_2017	0.531688626056193	2.66430755839177	3.45770598831979	0.770541962616793	0.440978473232584	0.995197032322349	2209.16982183324	0.0240673496804777	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	unculturedRhodospirillaceaebacterium
Otu6242	Xia_W_2017	0.531688626056193	2.66430755839177	3.45770598831979	0.770541962616793	0.440978473232584	0.995197032322349	2209.16982183324	0.0240673496804777	100	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	unidentified
Otu727	Xia_W_2017	0.531688626056193	2.66430755839177	3.45770598831979	0.770541962616793	0.440978473232584	0.995197032322349	2209.16982183324	0.0240673496804777	100	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	unidentified
Otu8454	Xia_W_2017	0.531688626056193	2.66430755839177	3.45770598831979	0.770541962616793	0.440978473232584	0.995197032322349	2209.16982183324	0.0240673496804777	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1021	Xia_W_2017	0.522795065975996	2.64399788250673	3.47941017910062	0.759898300691346	0.447315377458525	0.995197032322349	2209.16982183324	0.023664774921747	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	unidentified
Otu1939	Xia_W_2017	0.507859421000848	2.60622613052965	3.24201446333671	0.803890963474386	0.421459949353521	0.995197032322349	2209.16982183324	0.0229886999171213	100	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Oryzihumus
