OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu20	Leff_W_2015_2	364.492223052401	5.58557138367337	0.934664153411878	5.97601968930115	2.2865537681049e-09	2.3803024725972e-06	18497.1431370129	1.97053253225385	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
Otu268	Leff_W_2015_2	189.775858211501	4.54873893369925	1.17840552993159	3.86007941931783	0.000113350178876115	0.029499384052509	18497.1431370129	1.02597388583623	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
Otu80	Leff_W_2015_2	24.7535470483684	4.54591247598097	1.97531538054875	2.30136034009825	0.0213712716965758	0.383577479933369	18497.1431370129	0.133823622734672	100	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured
Otu151	Leff_W_2015_2	98.1887080430462	4.37728917462582	0.854898553655362	5.12024398206018	3.05140615664945e-07	0.000158825690453604	18497.1431370129	0.530831746912148	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutaceae	unidentified
Otu251	Leff_W_2015_2	2.43176582991458	4.25699961272994	1.48319191321056	2.87016101882264	0.00410262823064841	0.185688521221956	18497.1431370129	0.0131467103427912	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1
Otu220	Leff_W_2015_2	35.0441941421057	4.24263798772125	1.99002760662114	2.13194931246447	NA	NA	18497.1431370129	0.189457333397512	100	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis
Otu88	Leff_W_2015_2	120.188032826653	4.17803979625328	0.882618631767726	4.73368638036274	2.20478315381387e-06	0.000765059754373414	18497.1431370129	0.649765382342508	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
Otu3510	Leff_W_2015_2	2.15063049774157	4.079969863474	1.38889963915678	2.93755556445461	0.00330810885043951	0.164061048455471	18497.1431370129	0.0116268251903081	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
Otu3042	Leff_W_2015_2	2.05480288339706	4.04218583854038	1.46918385020738	2.75131382499871	0.00593567489153996	0.228853243040485	18497.1431370129	0.0111087580832166	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	unidentified
Otu78	Leff_W_2015_2	53.8904949736838	3.98542695867204	1.10117077575931	3.6192632845018	0.000295442929707744	0.0410529216174642	18497.1431370129	0.291344963784426	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella
Otu783	Leff_W_2015_2	10.0834095165996	3.94942428668597	2.37825036727005	1.66064277379654	NA	NA	18497.1431370129	0.0545133345290635	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	Cryptosporangium
Otu1071	Leff_W_2015_2	8.04972630335035	3.81180449858383	1.35769724804981	2.80755117096915	NA	NA	18497.1431370129	0.0435187544569668	100	Bacteria	unidentified	unidentified	unidentified	unidentified	unidentified
Otu258	Leff_W_2015_2	3.76652473883522	3.80150787833009	1.22372112538973	3.10651487455475	0.00189306784337876	0.140763116068377	18497.1431370129	0.0203627376991984	100	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
Otu44	Leff_W_2015_2	5.38171977962397	3.62361019560996	1.38572042389104	2.61496484654172	0.00892366393697197	0.280942058389561	18497.1431370129	0.0290948701632475	100	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	RB41
Otu2621	Leff_W_2015_2	4.0366646800483	3.53642441294097	1.18692647624467	2.97948060281703	0.00288737510221545	0.164061048455471	18497.1431370129	0.0218231791263533	100	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unidentified
Otu1863	Leff_W_2015_2	5.22046293608044	3.35885167236652	1.01427925933973	3.3115649772362	0.000927756917753408	0.0877995410346634	18497.1431370129	0.0282230769228046	100	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured
Otu956	Leff_W_2015_2	3.65654319934928	3.31107835383259	1.27083610763933	2.60543301683736	0.00917582131147463	0.280942058389561	18497.1431370129	0.0197681510721108	100	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unidentified
Otu3	Leff_W_2015_2	17.4977279116351	3.24873655629995	1.08616122319958	2.99102608978244	0.00278041737121174	0.164061048455471	18497.1431370129	0.094596921167907	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	CandidatusUdaeobacter
Otu1559	Leff_W_2015_2	2.40055969323033	3.19704632473456	1.49728471208382	2.13522939153312	0.0327422772172427	0.415243633001241	18497.1431370129	0.0129780024701587	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured
Otu2658	Leff_W_2015_2	1.69420499118135	3.19551558950998	1.4133306053788	2.26098237549559	0.0237603484591083	NA	18497.1431370129	0.00915927923913415	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	metagenome
