OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu449	DeAngelis_M_2015_2	14.0347190435986	7.23301324178934	3.38594476273771	2.13618760748509	NA	NA	13488.7046660975	0.104047937819214	100	Bacteria	Proteobacteria	Gammaproteobacteria	unidentified	unidentified	unidentified
Otu1362	DeAngelis_M_2015_2	4.74723191756399	5.67050045717501	3.39096234663383	1.67223928711684	NA	NA	13488.7046660975	0.035194127494656	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	unidentified
Otu1849	DeAngelis_M_2015_2	3.86046461776672	5.35953036255113	2.20459628535445	2.43107112089207	0.0150542591931269	NA	13488.7046660975	0.0286199802970673	100	Bacteria	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unidentified	unidentified
Otu719	DeAngelis_M_2015_2	3.54884364947134	5.25374190260237	1.90658639200753	2.7555750553063	0.00585890606245688	NA	13488.7046660975	0.0263097438732645	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus
Otu3707	DeAngelis_M_2015_2	3.23905804923269	5.12622548277154	1.81887450113599	2.81835029276067	0.00482711155324933	NA	13488.7046660975	0.0240131141530122	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Ambiguous_taxa	Ambiguous_taxa
Otu1389	DeAngelis_M_2015_2	3.12014096645773	5.05277954327492	1.69087823199989	2.98825749107831	0.00280573064093528	NA	13488.7046660975	0.0231315092419502	100	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	unidentified
Otu426	DeAngelis_M_2015_2	56.6458248851699	5.05142351805359	1.55028553318217	3.25838267205194	NA	NA	13488.7046660975	0.419950071466412	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup2	unculturedforestsoilbacterium	unidentified
Otu6058	DeAngelis_M_2015_2	4.68119763466696	4.96263300405887	2.0586524832736	2.4106220182279	NA	NA	13488.7046660975	0.0347045750540648	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup2	Ambiguous_taxa	unidentified
Otu373	DeAngelis_M_2015_2	14.7227429467428	4.95517805006535	1.65294533604554	2.99778700602404	0.00271947661201618	0.0885742870664456	13488.7046660975	0.109148678922053	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	unidentified
Otu1404	DeAngelis_M_2015_2	4.48251822897087	4.88891747087394	1.74067666646162	2.80863043957034	0.00497527227523706	NA	13488.7046660975	0.0332316433633336	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu2219	DeAngelis_M_2015_2	4.2467216324743	4.80761577436513	1.65386745962079	2.90689301999294	0.00365038015126094	NA	13488.7046660975	0.0314835392841537	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unidentified	unidentified
Otu2599	DeAngelis_M_2015_2	2.54079241748716	4.7491035983061	2.08170920724438	2.28134822182616	0.0225278493576669	NA	13488.7046660975	0.0188364448654079	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup2	unculturedAcidobacteriabacterium	unidentified
Otu862	DeAngelis_M_2015_2	6.67546904509829	4.74823296742268	1.70436622356809	2.78592294412069	0.00533755581555064	0.0965723110406572	13488.7046660975	0.0494893261461672	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	unculturedbacterium
Otu2395	DeAngelis_M_2015_2	6.31175258115133	4.69497859731159	1.57557089574054	2.97985867218301	0.00288381399751218	0.0885742870664456	13488.7046660975	0.0467928740186244	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	unidentified
Otu602	DeAngelis_M_2015_2	10.7091312724104	4.68587094411597	1.5688166907329	2.98688238836042	0.00281838125694823	0.0885742870664456	13488.7046660975	0.0793933260272699	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	unidentified
Otu143	DeAngelis_M_2015_2	4.15983454849591	4.65590976652805	1.72505955767265	2.69898493986465	0.00695513237033511	NA	13488.7046660975	0.0308393923024441	100	Bacteria	Acidobacteria	Holophagae	Subgroup7	unidentified	unidentified
Otu877	DeAngelis_M_2015_2	3.72602700808911	4.63133474187587	1.85097718739096	2.50210255070943	0.0123458158046442	NA	13488.7046660975	0.0276233122477216	100	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	unidentified
Otu97	DeAngelis_M_2015_2	2.25996494554828	4.59416521518109	1.9609819126205	2.34278816424257	0.0191402469764643	NA	13488.7046660975	0.0167544994237176	100	Bacteria	Proteobacteria	Deltaproteobacteria	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
Otu3371	DeAngelis_M_2015_2	2.158371459159	4.54109384565206	2.25285913487954	2.01570252455881	0.0438310914795749	NA	13488.7046660975	0.016001324905451	100	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured
Otu2449	DeAngelis_M_2015_2	3.22302997443077	4.42062237887618	2.12926315558156	2.07612777560545	0.0378821348861118	NA	13488.7046660975	0.0238942882523888	100	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unculturedbacterium
