OTU	SiteID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu15	Bouskill_N_2013_1	1.62250814741462	4.30161768839358	2.81500196243944	1.52810468546383	0.126486548344197	0.989453704374403	1850.31195012678	0.0876883569445381	100	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Coleofasciculaceae	MicrocoleusSAG1449-1a
Otu2762	Bouskill_N_2013_1	1.56979193788613	4.25756159804397	2.87899853818449	1.4788342340489	0.139184623801684	0.989453704374403	1850.31195012678	0.0848393125158471	100	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Craurococcus
Otu1150	Bouskill_N_2013_1	3.1094416691895	4.20834624841636	2.13872165295242	1.96769235613569	0.0491034458666452	0.989453704374403	1850.31195012678	0.16804959125819	100	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
Otu472	Bouskill_N_2013_1	1.47014506343101	4.15802197267469	2.54027650420164	1.63683833858137	0.10166425266403	0.989453704374403	1850.31195012678	0.0794539030745746	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
Otu1	Bouskill_N_2013_1	45.8480585597733	3.84108018285183	1.95652209334162	1.96321840470071	NA	NA	1850.31195012678	2.47785561546159	100	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Phormidiaceae	TychonemaCCAP1459-11B
Otu3624	Bouskill_N_2013_1	1.14921800962988	3.79763572266037	3.05143794825895	1.24453971768529	0.213300991056799	0.989453704374403	1850.31195012678	0.0621094194171492	100	Bacteria	unidentified	unidentified	unidentified	unidentified	unidentified
Otu1497	Bouskill_N_2013_1	1.11681623796207	3.75920421979174	3.07106360962131	1.22407240540852	0.220924914679758	0.989453704374403	1850.31195012678	0.0603582675821527	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Otu1569	Bouskill_N_2013_1	1.11681623796207	3.75920421979174	3.07106360962131	1.22407240540852	0.220924914679758	0.989453704374403	1850.31195012678	0.0603582675821527	100	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	unidentified
Otu965	Bouskill_N_2013_1	2.30532538097499	3.75651958223279	2.51888478571785	1.4913423605289	0.135871632718708	0.989453704374403	1850.31195012678	0.12459117398107	100	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	unidentified
Otu6016	Bouskill_N_2013_1	1.00096847767305	3.59182680414197	3.16958383370993	1.13321716432968	0.25712306785291	0.989453704374403	1850.31195012678	0.0540972822233818	100	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	StreptosporangialesIncertaeSedis	Motilibacter
